Мощность сабвуфера,Операционная система,Цифровое шумоподавление,Цвет,Поддержка NFC,Количество отзывов,Размер VESA,Название,Вес без подставки,Время отклика пикселя,Разъем для наушников,Яркость экрана,Соотношение сторон,Акустическая схема,Рейтинг,Цена,Встроенный Wi-Fi,Объем оперативной памяти,Гарантия,Прогрессивная развертка,Страна производитель,Разрешение,Встроенный сабвуфер,Тип панели,Таймер включения/выключения,Управление со смартфона,Встроенный Bluetooth,Контрастность,Поддержка HDR,Диагональ,Объем встроенной памяти,Телетекст,Частота обновления,Родительский контроль
0,1,0.0,0,0.0,2.0,3,"55"" kivi 55u750nb",0.0,0.0,1.0,0.0,0,4,5.0,39990.0,1.0,0.0,12.0,0.0,0,0,0.0,6,0.0,0.0,1.0,0,1.0,0.0,8.0,0.0,0.0,0.0
0,0,0.0,0,0.0,3.0,3,"43"" kivi 43u750nb",0.0,0.0,1.0,0.0,0,4,4.3,27990.0,1.0,0.0,12.0,0.0,0,0,0.0,6,0.0,0.0,1.0,0,1.0,0.0,8.0,0.0,0.0,0.0
0,0,0.0,0,0.0,0.0,2,"32"" kivi 32h750nb",0.0,0.0,1.0,0.0,0,4,0.0,14990.0,1.0,0.0,12.0,0.0,0,0,0.0,6,0.0,0.0,1.0,0,0.0,0.0,8.0,0.0,0.0,0.0
0,8,1.0,0,0.0,1.0,3,"43"" digma dm-led43sbb31",9.2,8.0,1.0,250.0,1,4,5.0,16490.0,1.0,1.0,12.0,1.0,2,2,0.0,3,1.0,0.0,1.0,3000,0.0,109.0,8.0,1.0,60.0,1.0
0,0,0.0,0,0.0,1.0,3,"40"" digma dm-led40mbb21",6.8,0.0,1.0,0.0,0,4,5.0,12990.0,0.0,0.0,12.0,1.0,0,0,0.0,6,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0
0,8,1.0,0,0.0,3.0,3,"43"" starwind sw-led43sg300",8.3,6.5,1.0,220.0,1,4,5.0,16990.0,1.0,1.0,12.0,1.0,2,2,0.0,3,0.0,0.0,1.0,4000,1.0,109.0,8.0,0.0,60.0,0.0
0,0,1.0,0,0.0,1.0,2,"24"" starwind sw-led24bg202",2.9,0.0,1.0,0.0,0,4,4.0,7490.0,0.0,0.0,12.0,1.0,0,0,0.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0
0,8,1.0,0,0.0,2.0,3,"32"" starwind sw-led32sg304",4.7,6.5,1.0,200.0,1,4,4.5,11490.0,1.0,1.0,12.0,1.0,2,1,0.0,3,0.0,0.0,1.0,3000,1.0,81.0,8.0,0.0,60.0,0.0
0,0,1.0,0,0.0,3.0,3,"32"" starwind sw-led32bg202",4.7,6.5,0.0,200.0,1,4,4.3,9190.0,0.0,0.0,12.0,1.0,2,1,0.0,3,0.0,0.0,0.0,3000,0.0,81.0,0.0,1.0,60.0,1.0
0,1,0.0,0,0.0,0.0,14,0,0.0,0.0,0.0,0.0,0,0,0.0,17990.0,1.0,0.0,12.0,0.0,0,0,0.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0.0,0,0.0,0.0,14,0,0.0,0.0,0.0,0.0,0,0,0.0,14990.0,1.0,0.0,12.0,0.0,0,0,0.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0,0.0,0.0,0,"40"" erisson 40flm8000ct2",0.0,0.0,1.0,0.0,0,4,0.0,12990.0,0.0,0.0,12.0,0.0,0,0,0.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,6,0.0,0,0.0,4.0,7,"55"" lg 55nano786qa.arub",14.6,0.0,0.0,0.0,0,4,5.0,54990.0,1.0,0.0,12.0,0.0,0,0,0.0,6,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0,1.0,0.0,15,"55"" samsung qe55ls01bauxce",26.1,0.0,0.0,0.0,0,4,0.0,124990.0,1.0,0.0,12.0,0.0,0,0,0.0,6,0.0,1.0,1.0,0,1.0,0.0,0.0,1.0,0.0,0.0
0,0,0.0,0,0.0,1.0,10,"75"" samsung ue75bu8500uxce",31.4,0.0,0.0,0.0,0,4,5.0,191990.0,1.0,0.0,12.0,0.0,0,0,0.0,6,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
0,6,0.0,9,0.0,0.0,3,"50"" lg 50nano806qa.adkg",14.0,0.0,0.0,0.0,0,4,0.0,74990.0,1.0,0.0,12.0,1.0,0,0,0.0,6,0.0,1.0,1.0,0,0.0,0.0,0.0,1.0,0.0,1.0
0,6,0.0,0,0.0,0.0,3,"32"" lg 32lq630b6la.adkg",0.0,0.0,0.0,0.0,0,4,0.0,19990.0,1.0,0.0,12.0,1.0,0,0,0.0,6,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0
0,6,0.0,0,0.0,0.0,3,"43"" lg 43uq75006lf.adkg",8.8,0.0,0.0,0.0,0,4,0.0,38710.0,1.0,0.0,12.0,1.0,0,0,0.0,6,0.0,1.0,1.0,0,0.0,0.0,0.0,1.0,0.0,1.0
0,6,0.0,15,0.0,0.0,7,"65"" lg 65qned816qa.arub",24.5,0.0,0.0,0.0,0,4,0.0,114990.0,1.0,0.0,12.0,0.0,0,0,0.0,6,0.0,0.0,1.0,0,0.0,0.0,0.0,1.0,0.0,1.0
20,6,0.0,0,0.0,29.0,6,"55"" lg oled55c24la.arub",12.7,0.0,0.0,0.0,0,4,5.0,127990.0,1.0,0.0,12.0,0.0,0,0,1.0,6,0.0,0.0,1.0,0,1.0,0.0,0.0,1.0,0.0,1.0
0,6,0.0,0,0.0,6.0,7,"55"" lg 55uq75006lf.arub",10.7,0.0,0.0,0.0,0,4,4.3,42990.0,1.0,0.0,12.0,1.0,0,0,0.0,6,0.0,1.0,1.0,0,0.0,0.0,0.0,1.0,0.0,1.0
0,0,0.0,14,0.0,0.0,6,"55"" lg oled55a2rla.adgg",18.4,0.0,0.0,0.0,0,4,0.0,105380.0,1.0,0.0,12.0,0.0,0,0,0.0,6,0.0,1.0,1.0,0,1.0,0.0,0.0,1.0,0.0,1.0
0,0,0.0,10,0.0,0.0,3,"55"" lg 55uq81009lc.adgg",0.0,0.0,0.0,0.0,0,4,0.0,57490.0,1.0,0.0,12.0,0.0,0,0,0.0,6,0.0,1.0,1.0,0,1.0,0.0,0.0,1.0,0.0,1.0
0,6,0.0,4,0.0,0.0,7,"55"" lg 55uq80006lb.adgg",0.0,0.0,0.0,0.0,0,4,0.0,67140.0,1.0,0.0,12.0,1.0,0,0,0.0,6,0.0,1.0,1.0,0,1.0,0.0,0.0,1.0,0.0,1.0
0,6,0.0,9,0.0,0.0,7,"55"" lg 55nano806qa.adgg",16.3,0.0,0.0,0.0,0,4,0.0,79900.0,1.0,0.0,12.0,1.0,0,0,0.0,6,0.0,1.0,1.0,0,1.0,0.0,0.0,1.0,0.0,1.0
0,6,0.0,9,0.0,0.0,3,"50"" lg 50nano806qa.adgg",14.0,0.0,0.0,0.0,0,4,0.0,68830.0,1.0,0.0,12.0,1.0,0,0,0.0,6,0.0,1.0,1.0,0,0.0,0.0,0.0,1.0,0.0,1.0
0,6,0.0,9,0.0,0.0,3,"50"" lg 50nano769qa.adgg",12.6,0.0,0.0,0.0,0,4,0.0,50850.0,1.0,0.0,12.0,1.0,0,0,0.0,6,0.0,1.0,1.0,0,1.0,0.0,0.0,1.0,0.0,1.0
0,0,0.0,4,0.0,0.0,3,"43"" lg 43uq80006lb.adgg",9.0,0.0,0.0,0.0,0,4,0.0,37990.0,1.0,0.0,12.0,0.0,0,0,0.0,6,0.0,0.0,1.0,0,1.0,0.0,0.0,1.0,0.0,1.0
0,6,0.0,11,0.0,0.0,3,"43"" lg 43uq76003ld.adgg",12.3,0.0,0.0,0.0,0,4,0.0,38990.0,1.0,0.0,12.0,1.0,0,0,0.0,6,0.0,1.0,1.0,0,0.0,0.0,0.0,1.0,0.0,1.0
0,6,0.0,0,0.0,0.0,3,"43"" lg 43uq75006lf.adgg",8.8,0.0,0.0,0.0,0,4,0.0,34990.0,1.0,0.0,12.0,1.0,0,0,0.0,6,0.0,1.0,1.0,0,0.0,0.0,0.0,1.0,0.0,1.0
0,6,0.0,0,0.0,0.0,3,"50"" lg 50uq90006ld.adkg",11.7,0.0,0.0,0.0,1,4,0.0,54990.0,1.0,0.0,12.0,1.0,13,3,0.0,3,0.0,1.0,1.0,0,1.0,127.0,0.0,1.0,60.0,1.0
0,6,0.0,9,0.0,0.0,3,"43"" lg 43nano769qa.aru",9.2,0.0,0.0,0.0,0,4,0.0,49990.0,1.0,0.0,12.0,1.0,0,0,0.0,6,0.0,1.0,1.0,0,1.0,0.0,0.0,1.0,0.0,1.0
0,8,0.0,0,0.0,0.0,2,"32"" asano 32lf8120t",4.0,0.0,1.0,0.0,0,4,0.0,14690.0,1.0,0.0,12.0,0.0,0,0,0.0,6,0.0,0.0,1.0,0,0.0,0.0,8.0,1.0,0.0,1.0
0,8,0.0,0,0.0,0.0,2,"32"" asano 32lh8030s",4.0,0.0,1.0,0.0,0,4,0.0,13590.0,1.0,1.0,12.0,0.0,0,0,0.0,6,0.0,0.0,1.0,0,0.0,0.0,8.0,1.0,0.0,1.0
0,5,0.0,0,0.0,0.0,14,"55"" hisense 55a85h",18.1,0.0,0.0,0.0,0,0,0.0,149990.0,1.0,0.0,12.0,1.0,0,0,0.0,6,0.0,1.0,1.0,0,1.0,0.0,0.0,1.0,0.0,1.0
0,7,1.0,0,0.0,2.0,2,"24"" hyundai h-led24bs5001",2.4,11.5,1.0,200.0,1,0,4.0,9450.0,1.0,1.0,12.0,1.0,2,1,0.0,3,0.0,0.0,1.0,3000,0.0,61.0,8.0,0.0,60.0,0.0
0,6,0.0,0,0.0,0.0,7,"55"" lg 55up76006lc.adgg",14.3,0.0,0.0,0.0,0,0,0.0,50450.0,1.0,0.0,12.0,1.0,0,0,0.0,6,0.0,1.0,1.0,0,1.0,0.0,0.0,1.0,0.0,1.0
0,0,0.0,0,0.0,0.0,11,"85"" samsung ue85au7100uxce",40.2,0.0,0.0,0.0,0,0,0.0,169990.0,1.0,0.0,12.0,1.0,0,0,0.0,6,0.0,1.0,1.0,0,1.0,0.0,0.0,1.0,0.0,1.0
0,0,0.0,0,0.0,1.0,10,"75"" samsung ue75au7100uxce",30.4,0.0,0.0,0.0,1,0,5.0,109990.0,1.0,0.0,12.0,1.0,13,3,0.0,3,0.0,1.0,1.0,0,1.0,190.0,0.0,1.0,60.0,1.0
0,6,0.0,9,0.0,2.0,7,"55"" lg 55nano769qa.adkb",14.6,0.0,0.0,0.0,0,4,4.5,87690.0,1.0,0.0,12.0,1.0,0,0,0.0,6,0.0,1.0,1.0,0,1.0,0.0,0.0,1.0,0.0,1.0
0,6,0.0,15,0.0,0.0,3,"50"" lg 50qned816qa.adkb",14.0,0.0,0.0,0.0,0,4,0.0,95730.0,1.0,0.0,12.0,0.0,0,0,0.0,6,0.0,0.0,1.0,0,0.0,0.0,0.0,1.0,0.0,1.0
0,6,0.0,11,0.0,0.0,3,"50"" lg 50uq76003ld.adkb",0.0,0.0,0.0,0.0,0,4,0.0,49990.0,1.0,0.0,12.0,1.0,0,0,0.0,6,0.0,1.0,1.0,0,0.0,0.0,0.0,1.0,0.0,1.0
0,0,0.0,0,0.0,2.0,0,"32"" samsung ue32n4010auxru",3.8,0.0,0.0,0.0,0,0,5.0,18490.0,0.0,0.0,12.0,1.0,0,0,0.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0
0,6,0.0,9,0.0,1.0,7,"60"" lg 60uq81003la.aru",0.0,0.0,0.0,0.0,0,4,5.0,64990.0,1.0,0.0,12.0,1.0,0,0,0.0,6,0.0,1.0,1.0,0,1.0,0.0,0.0,1.0,0.0,1.0
0,7,1.0,0,0.0,2.0,3,"55"" digma dm-led55ubb35",11.0,8.0,1.0,250.0,1,0,5.0,29640.0,1.0,0.0,12.0,1.0,2,3,0.0,3,1.0,0.0,1.0,1200,0.0,140.0,0.0,0.0,60.0,0.0
0,6,0.0,9,0.0,3.0,3,"50"" lg 50uq80001la",0.0,0.0,0.0,0.0,0,4,5.0,73060.0,1.0,0.0,12.0,1.0,0,0,0.0,6,0.0,1.0,1.0,0,0.0,0.0,0.0,1.0,0.0,1.0
0,7,1.0,0,0.0,1.0,8,"65"" hyundai h-led65bu7000",17.6,6.5,0.0,280.0,1,0,5.0,38850.0,1.0,1.5,12.0,0.0,2,3,0.0,3,1.0,0.0,1.0,5000,1.0,165.0,8.0,0.0,60.0,0.0
0,7,1.0,0,0.0,0.0,3,"55"" hyundai h-led55bu7000",12.3,6.5,0.0,250.0,1,0,0.0,28350.0,1.0,1.5,12.0,0.0,2,3,0.0,3,1.0,0.0,1.0,5000,1.0,140.0,8.0,0.0,60.0,0.0
0,7,1.0,0,0.0,0.0,3,"50"" hyundai h-led50bu7000",9.0,5.0,0.0,250.0,1,0,0.0,24150.0,1.0,1.5,12.0,0.0,2,3,0.0,3,1.0,0.0,1.0,5000,1.0,127.0,8.0,0.0,60.0,0.0
0,7,0.0,0,0.0,0.0,3,"55"" supra stv-lc55st0155usb",0.0,0.0,0.0,0.0,0,4,0.0,25990.0,1.0,1.5,12.0,1.0,0,0,0.0,6,0.0,1.0,1.0,0,0.0,0.0,8.0,0.0,0.0,1.0
0,1,1.0,0,0.0,4.0,3,"43"" tcl 43p617",6.65,0.0,0.0,0.0,0,4,4.8,28520.0,1.0,0.0,12.0,1.0,0,0,0.0,6,1.0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,1.0
0,6,0.0,9,0.0,0.0,3,"43"" lg 43uq80001la",8.8,0.0,0.0,0.0,0,4,0.0,42990.0,1.0,0.0,12.0,1.0,0,0,0.0,6,0.0,1.0,1.0,0,0.0,0.0,0.0,1.0,0.0,1.0
0,1,1.0,0,0.0,0.0,8,0,0.0,0.0,1.0,0.0,0,4,0.0,42990.0,1.0,0.0,12.0,1.0,0,0,0.0,6,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0
0,0,0.0,0,0.0,2.0,2,"32"" kivi 32h540lb",0.0,0.0,1.0,0.0,0,4,5.0,9990.0,0.0,0.0,12.0,1.0,0,0,0.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,6,0.0,0,0.0,0.0,3,"43"" lg 43nano756qa.aru",9.2,0.0,0.0,0.0,0,4,0.0,47990.0,1.0,0.0,12.0,1.0,0,0,0.0,6,0.0,1.0,1.0,0,1.0,0.0,0.0,1.0,0.0,1.0
0,1,1.0,0,0.0,2.0,6,"65"" hyundai h-led65qgu7500",19.0,0.0,1.0,0.0,0,0,5.0,49990.0,1.0,2.0,12.0,1.0,0,0,0.0,6,1.0,1.0,1.0,0,1.0,0.0,16.0,1.0,0.0,1.0
0,7,1.0,0,0.0,0.0,0,"32"" hyundai h-led32gs5101",3.05,0.0,1.0,0.0,0,0,0.0,11920.0,1.0,1.0,12.0,1.0,0,0,0.0,6,0.0,0.0,1.0,0,0.0,0.0,8.0,1.0,0.0,1.0
0,7,1.0,0,0.0,0.0,0,"24"" hyundai h-led24gs5101",2.5,0.0,1.0,0.0,0,0,0.0,8850.0,1.0,1.0,12.0,1.0,0,0,0.0,6,0.0,0.0,1.0,0,0.0,0.0,8.0,1.0,0.0,1.0
0,0,0.0,0,0.0,1.0,3,"50"" kivi 50u740lb",10.4,0.0,1.0,0.0,0,0,5.0,36820.0,1.0,0.0,12.0,1.0,0,0,0.0,6,0.0,1.0,1.0,0,1.0,0.0,8.0,0.0,0.0,0.0
0,1,1.0,0,0.0,0.0,3,"50"" polarline 50pu52tc-sm",0.0,0.0,1.0,0.0,0,0,0.0,19990.0,1.0,1.0,12.0,1.0,0,0,0.0,6,0.0,1.0,0.0,0,0.0,0.0,8.0,1.0,0.0,1.0
0,7,1.0,0,0.0,3.0,3,"43"" starwind sw-led43ub403",7.0,0.0,1.0,0.0,0,0,4.7,29190.0,1.0,0.0,12.0,1.0,0,0,0.0,6,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,6,0.0,0,0.0,7.0,3,"32"" lg 32lm6370pla.aru",4.65,0.0,1.0,0.0,0,0,3.9,33550.0,1.0,0.0,12.0,1.0,0,0,0.0,6,0.0,1.0,1.0,0,1.0,0.0,0.0,1.0,0.0,1.0
0,0,0.0,0,0.0,2.0,2,"23.6"" supra stv-lc24lt0075w",0.0,0.0,1.0,0.0,0,0,3.5,7490.0,0.0,0.0,12.0,1.0,0,0,0.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0
0,0,0.0,0,0.0,0.0,2,"23.6"" supra stv-lc24lt0055w",0.0,0.0,1.0,0.0,0,0,0.0,13070.0,0.0,0.0,12.0,1.0,0,0,0.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0.0,0,0.0,0.0,2,"31.5"" telefunken tf-led32s77t2\h",0.0,0.0,1.0,0.0,0,0,0.0,10600.0,0.0,0.0,12.0,1.0,0,0,0.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,0.0,0,0.0,1.0,2,"32"" polarline 32pl13tc-sm",3.7,0.0,1.0,0.0,0,0,5.0,10610.0,1.0,0.0,12.0,1.0,0,0,0.0,6,0.0,0.0,0.0,0,0.0,0.0,4.0,1.0,0.0,1.0
0,0,0.0,0,0.0,10.0,0,"32"" philips 32phs6825/60",4.2,0.0,1.0,0.0,0,0,4.3,12990.0,1.0,0.0,12.0,1.0,0,0,0.0,6,0.0,1.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0
0,0,1.0,0,0.0,7.0,3,"32"" lg 32lm550bplb.aru",4.65,0.0,0.0,0.0,0,0,4.6,16990.0,0.0,0.0,12.0,1.0,0,0,0.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,1.0,0,0.0,33.0,0,"31.5"" telefunken tf-led32s39t2(черный)\h",0.0,0.0,1.0,0.0,0,4,4.4,9680.0,0.0,0.0,12.0,1.0,0,0,0.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0.0,0,0.0,21.0,14,"24"" sunwind sun-led24xb203",0.0,0.0,0.0,0.0,0,0,4.9,0.0,0.0,0.0,0.0,0.0,0,0,0.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0,0.0,5.0,14,"43"" hisense 43e7hq",0.0,0.0,0.0,0.0,0,0,4.6,0.0,0.0,0.0,0.0,0.0,0,0,0.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0,0.0,11.0,14,"32"" supra stv-lc32lt0075w",0.0,0.0,0.0,0.0,0,0,4.6,0.0,0.0,0.0,0.0,0.0,0,0,0.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0,0.0,9.0,14,"32"" lg 32lq630b6la.arub",0.0,0.0,0.0,0.0,0,0,4.7,0.0,0.0,0.0,0.0,0.0,0,0,0.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0,0.0,3.0,14,"32"" philips 32phs5507/60",0.0,0.0,0.0,0.0,0,0,4.7,0.0,0.0,0.0,0.0,0.0,0,0,0.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0,0.0,5.0,14,"55"" haier smart tv s1",0.0,0.0,0.0,0.0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0,0.0,5.0,14,"55"" grundig 55gfu7800b",0.0,0.0,0.0,0.0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0,0.0,31.0,14,"55"" hisense 55e76gq",0.0,0.0,0.0,0.0,0,0,4.9,0.0,0.0,0.0,0.0,0.0,0,0,0.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0,0.0,2.0,14,"55"" lg 55uq76003ld.adgg",0.0,0.0,0.0,0.0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0,0.0,2.0,14,"40"" hisense 40a5kq",0.0,0.0,0.0,0.0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0,0.0,1.0,14,"39"" supra stv-lc39lt0045w",0.0,0.0,0.0,0.0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0,0.0,1.0,14,"75"" hyundai h-led75gu7005",0.0,0.0,0.0,0.0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0,0.0,32.0,14,"24"" yuno ulx-24tcsw222",0.0,0.0,0.0,0.0,0,0,4.8,0.0,0.0,0.0,0.0,0.0,0,0,0.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0,0.0,0.0,14,"55"" lg 55nano816pa.aru",0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0,0.0,8.0,14,"24"" polarline 24pl51tc-sm",0.0,0.0,0.0,0.0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1.0,0,0.0,21.0,3,"40"" hyundai h-led40et4100",0.0,0.0,0.0,0.0,0,0,4.8,0.0,0.0,0.0,12.0,1.0,0,0,0.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0
