Цена,Акустическая схема,Таймер включения/выключения,Разъем для наушников,Встроенный сабвуфер,Прогрессивная развертка,Вес без подставки,Время отклика пикселя,Гарантия,Разрешение,Поддержка NFC,Управление со смартфона,Встроенный Wi-Fi,Встроенный Bluetooth,Поддержка HDR,Контрастность,Размер VESA,Телетекст,Яркость экрана,Мощность сабвуфера,Частота обновления,Родительский контроль,Диагональ,Страна производитель,Операционная система,Название,Соотношение сторон,Объем встроенной памяти,Объем оперативной памяти,Рейтинг,Количество отзывов,Тип панели,Цвет,Цифровое шумоподавление
62999.0,0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,3,0.0,1.0,1.0,1.0,1.0,0.0,2,0.0,0.0,0.0,60.0,0.0,0.0,15,0," 65"" grundig 65 ghu 7830",1,0.0,0.0,5.0,17.0,3,0,1.0
44999.0,0,0.0,0.0,0.0,0.0,9.8,0.0,12.0,3,0.0,1.0,1.0,1.0,1.0,0.0,4,0.0,0.0,0.0,60.0,0.0,127.0,13,5," 50"" toshiba 50c450ke",0,0.0,0.0,5.0,13.0,8,0,1.0
99999.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3,0.0,1.0,1.0,1.0,1.0,5000.0,14,1.0,0.0,0.0,120.0,0.0,0.0,10,5," 65"" hisense 65u7hq",1,0.0,0.0,5.0,14.0,8,0,1.0
54999.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3,0.0,1.0,1.0,1.0,1.0,0.0,4,0.0,0.0,0.0,60.0,0.0,0.0,13,5," 55"" toshiba 55c450ke",0,0.0,0.0,5.0,6.0,8,0,1.0
89999.0,0,1.0,1.0,0.0,0.0,0.0,8.5,12.0,3,0.0,0.0,0.0,0.0,1.0,5000.0,14,0.0,300.0,0.0,60.0,0.0,0.0,10,1," 75"" haier 75 smart tv s1",1,0.0,0.0,5.0,11.0,3,0,1.0
6299.0,0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,1,0.0,1.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,60.0,0.0,61.0,13,0," 24"" hec r1 24 hd (dh1vh0d00ru)",1,0.0,0.0,5.0,17.0,3,13,0.0
13999.0,0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0.0,1.0,1.0,0.0,0.0,0.0,14,0.0,0.0,0.0,60.0,0.0,0.0,13,5," 32"" hisense 32a4bg",1,0.0,0.0,5.0,21.0,3,13,1.0
16999.0,1,1.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0.0,1.0,1.0,1.0,1.0,0.0,3,0.0,0.0,0.0,50.0,0.0,0.0,10,0," 32"" lg 32lm637bpva",1,0.0,0.0,5.0,11.0,3,0,1.0
9399.0,0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,2,0.0,0.0,1.0,1.0,0.0,0.0,14,0.0,0.0,0.0,60.0,0.0,0.0,2,8," 32"" hi vhix-32f219msy",1,0.0,0.0,4.0,14.0,3,0,1.0
49999.0,0,1.0,1.0,0.0,0.0,0.0,8.0,12.0,3,0.0,1.0,0.0,0.0,1.0,5000.0,14,0.0,350.0,0.0,60.0,0.0,127.0,10,1," 50"" haier 50 smart tv ax pro",1,0.0,0.0,5.0,-2.0,8,0,1.0
56999.0,0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,0.0,1.0,1.0,1.0,1.0,0.0,14,0.0,0.0,0.0,60.0,0.0,0.0,15,1," 55"" grundig 55 ggu 7900b",0,0.0,0.0,5.0,11.0,3,13,1.0
38999.0,0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,1.0,1.0,1.0,1.0,1.0,0.0,3,0.0,0.0,0.0,60.0,0.0,127.0,13,6," 50"" lg 50uq80006lb",1,0.0,0.0,5.0,2.0,3,0,1.0
39999.0,1,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,0.0,1.0,1.0,1.0,1.0,0.0,3,0.0,0.0,0.0,60.0,0.0,127.0,7,0," 50"" lg nanocell 50nano75vpa",1,0.0,0.0,4.0,4.0,4,0,1.0
18999.0,0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,1,0.0,0.0,1.0,0.0,0.0,0.0,2,0.0,0.0,0.0,60.0,0.0,0.0,13,5," 32"" toshiba 32v35ke",1,0.0,0.0,5.0,17.0,3,0,1.0
9499.0,1,0.0,1.0,0.0,0.0,0.0,0.0,12.0,1,0.0,0.0,1.0,0.0,0.0,0.0,2,0.0,0.0,0.0,50.0,0.0,0.0,2,8," 32"" hi vhix-32h181msy",1,0.0,0.0,4.0,19.0,3,0,1.0
24999.0,0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,2,0.0,1.0,1.0,0.0,0.0,0.0,14,0.0,0.0,0.0,60.0,0.0,0.0,13,5," 43"" toshiba 43v35ke",1,0.0,0.0,5.0,-2.0,3,0,1.0
33999.0,0,1.0,1.0,0.0,0.0,0.0,8.0,12.0,3,0.0,0.0,1.0,1.0,1.0,6000.0,14,0.0,300.0,0.0,60.0,0.0,0.0,10,1," 55"" haier 55 smart tv mx",1,0.0,0.0,5.0,11.0,3,0,1.0
25999.0,0,1.0,0.0,0.0,0.0,0.0,9.5,12.0,3,0.0,0.0,0.0,0.0,1.0,5000.0,14,0.0,250.0,0.0,60.0,0.0,0.0,13,1," 43"" haier 43 smart tv k6",1,0.0,0.0,5.0,14.0,3,0,1.0
12999.0,0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,13,0," 32"" philips 32phs6825",1,0.0,0.0,4.0,17.0,3,13,0.0
6999.0,0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,1,0.0,0.0,0.0,0.0,0.0,3000.0,0,1.0,0.0,0.0,0.0,0.0,0.0,2,0," 32"" hi vhit-32h169ms",1,0.0,0.0,5.0,0.0,3,13,1.0
19999.0,0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,0.0,0.0,1.0,0.0,0.0,0.0,3,1.0,250.0,0.0,0.0,0.0,0.0,2,1," 55"" витязь 55lu1204 smart",1,0.0,0.0,4.0,0.0,6,0,1.0
84999.0,1,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,0.0,1.0,1.0,1.0,1.0,0.0,7,0.0,0.0,0.0,60.0,0.0,0.0,8,6," 65"" lg nanocell 65nano80vpa",1,0.0,0.0,5.0,0.0,4,0,1.0
64999.0,1,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,0.0,1.0,1.0,1.0,1.0,0.0,7,0.0,0.0,0.0,60.0,0.0,0.0,8,0," 55"" lg nanocell 55nano80vpa",1,0.0,0.0,5.0,0.0,4,0,1.0
58999.0,0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,0.0,1.0,1.0,1.0,1.0,0.0,14,0.0,0.0,0.0,60.0,0.0,0.0,15,1," 55"" grundig 55 ggu 7970a",0,0.0,0.0,5.0,0.0,3,0,1.0
29999.0,0,0.0,0.0,0.0,0.0,9.0,0.0,12.0,3,0.0,0.0,1.0,1.0,1.0,0.0,3,0.0,0.0,0.0,60.0,0.0,127.0,10,1," 50"" realme tv 50 rmv2005",1,0.0,0.0,5.0,0.0,3,13,1.0
84999.0,0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,0.0,1.0,1.0,1.0,1.0,0.0,14,0.0,0.0,0.0,60.0,0.0,0.0,15,1," 65"" grundig 65 ggu 8960",0,0.0,0.0,5.0,0.0,3,0,1.0
97499.0,1,1.0,1.0,0.0,0.0,0.0,0.0,12.0,3,0.0,1.0,1.0,1.0,1.0,0.0,7,0.0,0.0,0.0,120.0,0.0,0.0,3,1," 55"" sony kd-55x85k",0,16.0,0.0,5.0,0.0,11,0,1.0
51999.0,0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,0.0,1.0,1.0,1.0,1.0,0.0,14,0.0,0.0,0.0,60.0,0.0,127.0,15,1," 50"" grundig 50 ggu 7900b",0,0.0,0.0,5.0,0.0,3,13,1.0
59999.0,0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,0.0,1.0,1.0,1.0,1.0,0.0,14,0.0,0.0,0.0,60.0,0.0,0.0,15,1," 65"" grundig 65 ggu 7900b",0,0.0,0.0,5.0,0.0,3,13,1.0
42999.0,0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,0.0,1.0,1.0,1.0,1.0,0.0,14,0.0,0.0,0.0,60.0,0.0,0.0,15,1," 43"" grundig 43 ggu 7950a",0,0.0,0.0,5.0,0.0,3,7,1.0
9999.0,0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,50.0,0.0,0.0,13,0," 32"" philips 32phs5505/60",1,0.0,0.0,5.0,0.0,3,13,1.0
39999.0,0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,0.0,1.0,1.0,1.0,1.0,0.0,4,0.0,0.0,0.0,60.0,0.0,0.0,13,5," 55"" toshiba 55c350ke",1,0.0,0.0,5.0,0.0,3,0,1.0
44999.0,1,1.0,1.0,0.0,0.0,0.0,0.0,12.0,3,0.0,0.0,1.0,1.0,1.0,0.0,3,0.0,350.0,0.0,60.0,0.0,0.0,13,1," 65"" philips 65pus7406/60",1,0.0,0.0,5.0,0.0,3,0,1.0
21999.0,0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,2,0.0,0.0,0.0,0.0,0.0,0.0,14,1.0,0.0,0.0,50.0,0.0,0.0,13,0," 32"" samsung ue32n5000au",1,0.0,0.0,5.0,0.0,3,0,1.0
77999.0,0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,0.0,1.0,1.0,1.0,1.0,0.0,14,0.0,0.0,0.0,60.0,0.0,0.0,15,1," 65"" grundig 65 ggu 7970a",0,0.0,0.0,5.0,0.0,3,7,1.0
14400.0,0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,2,0.0,0.0,1.0,1.0,0.0,1200.0,2,1.0,0.0,0.0,60.0,0.0,0.0,13,0," 43"" hisense 43a5730fa",1,0.0,0.0,5.0,0.0,3,0,1.0
54999.0,0,1.0,1.0,1.0,0.0,0.0,0.0,12.0,3,0.0,1.0,1.0,1.0,1.0,0.0,14,0.0,0.0,20.0,60.0,0.0,0.0,13,5," 65"" toshiba 65c350ke",1,0.0,0.0,5.0,0.0,3,0,1.0
24999.0,0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,3,0.0,0.0,1.0,1.0,0.0,0.0,7,0.0,0.0,0.0,60.0,0.0,0.0,16,1," 43"" artel ua43h3502",1,16.0,2.0,5.0,0.0,3,0,1.0
23999.0,0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,3,0.0,0.0,1.0,1.0,1.0,0.0,3,0.0,0.0,0.0,60.0,0.0,0.0,13,1," 43"" haier 43 smart tv mx",1,0.0,0.0,4.0,0.0,3,0,1.0
159999.0,1,1.0,1.0,1.0,0.0,0.0,0.0,12.0,3,0.0,1.0,0.0,0.0,1.0,0.0,14,1.0,0.0,30.0,120.0,0.0,0.0,12,1," 55"" philips 55oled807/12",1,0.0,0.0,5.0,0.0,7,0,1.0
17999.0,0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,0.0,0.0,1.0,0.0,0.0,0.0,3,1.0,250.0,0.0,0.0,0.0,127.0,2,1," 50"" витязь 50lu1204 smart",1,0.0,0.0,4.0,0.0,6,0,1.0
28999.0,0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,3,0.0,1.0,1.0,1.0,1.0,0.0,3,0.0,0.0,0.0,60.0,0.0,127.0,13,0," 50"" haier smart tv mx",1,0.0,0.0,4.0,0.0,3,0,1.0
9399.0,1,1.0,1.0,0.0,0.0,0.0,0.0,12.0,2,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,2,0," 32"" hi vhit-32f102ss silver",1,0.0,0.0,4.0,0.0,6,6,1.0
24999.0,0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0.0,1.0,1.0,1.0,0.0,0.0,14,0.0,0.0,0.0,60.0,0.0,0.0,15,1," 32"" grundig 32 ggh 6900b",0,0.0,0.0,5.0,0.0,3,13,1.0
149999.0,0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,0.0,1.0,1.0,1.0,1.0,0.0,14,0.0,0.0,0.0,60.0,0.0,0.0,15,1," 55"" grundig 55 oled gg 970b",0,0.0,0.0,5.0,0.0,7,0,1.0
54999.0,0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,3,0.0,1.0,1.0,1.0,1.0,0.0,8,0.0,0.0,0.0,60.0,0.0,0.0,10,1," 65"" haier 65 smart tv mx",1,0.0,0.0,5.0,0.0,3,0,1.0
8699.0,0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,1,0.0,0.0,1.0,0.0,0.0,0.0,14,0.0,0.0,0.0,50.0,0.0,61.0,2,8," 24"" novex nwx-24h121wsy",1,0.0,0.0,4.0,0.0,3,1,1.0
139999.0,1,1.0,1.0,1.0,0.0,0.0,0.0,12.0,3,1.0,1.0,1.0,1.0,1.0,0.0,6,0.0,0.0,20.0,120.0,0.0,0.0,13,6," 55"" lg oled55c14lb",1,0.0,0.0,5.0,0.0,7,0,1.0
64999.0,0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,0.0,1.0,1.0,1.0,1.0,0.0,3,0.0,0.0,0.0,60.0,0.0,0.0,13,4," 55"" samsung ue55au7100uxce",1,0.0,0.0,5.0,0.0,3,0,1.0
138999.0,1,1.0,1.0,1.0,0.0,0.0,0.0,12.0,3,0.0,1.0,1.0,1.0,1.0,0.0,6,0.0,0.0,20.0,120.0,0.0,0.0,13,0," 55"" lg oled55c1rla",1,0.0,0.0,5.0,0.0,7,0,1.0
15999.0,0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,2,0.0,1.0,1.0,1.0,1.0,0.0,14,0.0,0.0,0.0,60.0,0.0,0.0,13,1," 43"" hec r1 43 s fhd (dh1u8cd03ru)",1,0.0,0.0,5.0,0.0,3,0,1.0
13999.0,0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,200.0,0.0,0.0,0.0,0.0,13,0," 32"" samsung ue32n4010auxru",1,0.0,0.0,5.0,0.0,3,0,1.0
8499.0,0,1.0,0.0,0.0,1.0,0.0,6.5,12.0,1,0.0,0.0,0.0,0.0,0.0,3000.0,0,1.0,200.0,0.0,60.0,0.0,0.0,10,0," 32"" tcl led32d3000",1,0.0,0.0,5.0,0.0,3,0,1.0
67199.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3,1.0,1.0,1.0,1.0,1.0,0.0,14,1.0,0.0,0.0,60.0,0.0,0.0,13,6," 65"" lg 65uq80006lb",0,0.0,0.0,5.0,0.0,3,7,1.0
74999.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3,0.0,1.0,1.0,1.0,1.0,0.0,4,0.0,0.0,0.0,60.0,0.0,0.0,10,5," 65"" toshiba 65c450ke",0,0.0,0.0,5.0,0.0,8,0,1.0
28999.0,0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,3,0.0,0.0,1.0,1.0,0.0,0.0,10,0.0,0.0,0.0,60.0,0.0,0.0,2,8," 65"" hi vhix-65u169msy  ",1,0.0,0.0,4.0,0.0,3,0,1.0
33999.0,0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,0.0,0.0,1.0,0.0,0.0,3000.0,8,0.0,0.0,0.0,60.0,0.0,0.0,10,1," 55"" haier le55u6900ug",1,8.0,0.0,5.0,0.0,3,0,1.0
28999.0,0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,0.0,0.0,1.0,0.0,0.0,0.0,10,1.0,250.0,0.0,0.0,0.0,0.0,2,1," 65"" витязь 65lu1204 smart",1,0.0,0.0,5.0,0.0,6,0,1.0
15999.0,0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,3,0.0,0.0,1.0,0.0,0.0,1200.0,3,1.0,0.0,0.0,0.0,0.0,0.0,2,1," 43"" витязь 43lu1204",1,0.0,0.0,5.0,0.0,3,0,1.0
47999.0,0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,0.0,1.0,1.0,1.0,1.0,0.0,3,0.0,0.0,0.0,60.0,0.0,127.0,13,6," 50"" lg nanocell 50nano766pa",1,0.0,0.0,4.0,0.0,4,0,1.0
80000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3,0.0,1.0,1.0,1.0,1.0,0.0,10,1.0,0.0,0.0,60.0,0.0,0.0,13,6," 70"" lg 70up81006la",1,0.0,0.0,5.0,0.0,3,0,1.0
20999.0,0,1.0,0.0,0.0,0.0,4.0,0.0,12.0,2,0.0,0.0,1.0,0.0,1.0,0.0,14,0.0,0.0,0.0,50.0,0.0,0.0,5,4," 32"" samsung ue32t5300au",1,0.0,0.0,5.0,0.0,3,0,1.0
8499.0,0,1.0,1.0,0.0,0.0,3.9,0.0,12.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,60.0,0.0,0.0,2,1," 32"" витязь 32lh1215",1,0.0,0.0,5.0,0.0,3,0,1.0
5999.0,0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,1,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,61.0,2,0," 24"" novex nwt-24h133ss silver",1,0.0,0.0,4.0,0.0,3,6,1.0
79999.0,1,1.0,1.0,0.0,0.0,0.0,0.0,12.0,3,0.0,0.0,1.0,1.0,1.0,0.0,7,0.0,350.0,0.0,60.0,0.0,0.0,13,1," 70"" philips 70pus7956/60",1,0.0,0.0,5.0,0.0,3,0,1.0
9600.0,0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,2,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,50.0,0.0,0.0,2,0," 43"" novex nwt-43f171ms",1,0.0,0.0,4.0,0.0,3,13,1.0
19999.0,1,1.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0.0,1.0,1.0,1.0,1.0,0.0,3,1.0,0.0,0.0,60.0,0.0,0.0,13,6," 32"" lg 32lq630b6la",0,0.0,0.0,5.0,0.0,3,0,1.0
11899.0,0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,2,0.0,0.0,1.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,2,8," 32"" hi vhix-32f102tsy",1,0.0,0.0,4.0,0.0,3,7,1.0
29999.0,0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,3,0.0,1.0,1.0,1.0,1.0,0.0,14,1.0,0.0,0.0,60.0,0.0,0.0,13,1," 43"" philips 43pus8057/60",1,0.0,0.0,5.0,0.0,3,0,1.0
34999.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3,0.0,0.0,1.0,1.0,1.0,0.0,3,0.0,0.0,0.0,60.0,0.0,0.0,10,1," 55"" realme tv 55 rmv2001",1,0.0,0.0,4.0,0.0,10,13,1.0
30999.0,1,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,0.0,0.0,1.0,1.0,0.0,0.0,3,1.0,0.0,0.0,60.0,0.0,0.0,10,6," 43"" lg 43uq75006lf",1,0.0,0.0,5.0,0.0,3,0,0.0
39499.0,0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,0.0,1.0,1.0,1.0,1.0,0.0,3,0.0,0.0,0.0,60.0,0.0,127.0,13,4," 50"" samsung ue50au7100u",1,0.0,0.0,5.0,0.0,3,0,1.0
36499.0,0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,0.0,1.0,1.0,1.0,1.0,0.0,3,0.0,0.0,0.0,60.0,0.0,0.0,13,4," 43"" samsung ue43au7100u",1,0.0,0.0,5.0,0.0,3,0,1.0
41999.0,0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,3,0.0,1.0,1.0,1.0,1.0,0.0,14,1.0,0.0,0.0,60.0,0.0,0.0,13,1," 55"" philips 55pus8057/60",1,0.0,0.0,5.0,0.0,3,0,1.0
6999.0,0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,1,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,61.0,2,0," 24"" novex nwt-24h121ms black",1,0.0,0.0,4.0,0.0,3,13,0.0
64999.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3,0.0,1.0,1.0,1.0,1.0,0.0,3,1.0,0.0,0.0,60.0,0.0,127.0,13,4," 50"" samsung qe50q60bauxce",1,0.0,0.0,5.0,0.0,8,0,0.0
39999.0,1,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,0.0,0.0,1.0,1.0,1.0,0.0,7,1.0,0.0,0.0,60.0,0.0,0.0,13,6," 55"" lg 55uq76003ld",1,0.0,0.0,5.0,0.0,3,0,0.0
48999.0,0,1.0,1.0,0.0,0.0,0.0,6.5,12.0,3,0.0,0.0,0.0,0.0,1.0,6000.0,14,0.0,300.0,0.0,60.0,0.0,0.0,10,1," 65"" haier 65 smart tv s1",1,0.0,0.0,5.0,0.0,3,0,1.0
5760.0,0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,60.0,0.0,61.0,2,8," 24"" v-home 24lh1211",1,0.0,0.0,4.0,0.0,3,0,1.0
16790.0,0,0.0,1.0,0.0,0.0,0.0,8.0,12.0,2,0.0,0.0,1.0,0.0,0.0,80000.0,8,0.0,240.0,0.0,60.0,0.0,0.0,13,1," 40"" harper 40f660ts bl",1,4.0,0.0,5.0,0.0,3,13,0.0
44999.0,0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,0.0,1.0,1.0,1.0,1.0,0.0,3,0.0,0.0,0.0,60.0,0.0,0.0,13,4," 55"" samsung ue55au7002u",0,0.0,0.0,5.0,0.0,3,0,1.0
9990.0,0,1.0,1.0,0.0,0.0,0.0,8.0,12.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,200.0,0.0,60.0,0.0,61.0,13,0," 24"" supra stv-lc24st0045w",1,8.0,1.0,4.0,0.0,3,0,0.0
82999.0,1,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,1.0,1.0,1.0,1.0,1.0,0.0,6,1.0,0.0,0.0,60.0,0.0,0.0,13,6," 48"" lg oled48a2rla",1,0.0,0.0,5.0,0.0,7,0,1.0
9400.0,0,1.0,1.0,0.0,0.0,0.0,8.0,12.0,1,0.0,0.0,0.0,0.0,1.0,60000.0,14,1.0,200.0,0.0,60.0,0.0,61.0,13,1," 24"" harper 24r490ts",1,8.0,1.0,5.0,0.0,3,0,0.0
41999.0,1,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,1.0,1.0,1.0,1.0,1.0,0.0,3,0.0,0.0,0.0,60.0,0.0,127.0,13,6," 50"" lg 50uq81009lc",1,0.0,0.0,5.0,0.0,6,0,1.0
